file,mode,key,old,new,unit,status,context
data/observations2/contact/contact-24.json,contact-24-em07,3,900,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"ound out timely for the FLAPS T/O configuration, touching down within approximately 900 ft from the beginning of the RWY, due to the aim point being confirmed a"
data/observations2/contact/contact-24.json,contact-24-em08,3,4,5,knots,replaced,"rate of descent for the FLAPS T/O configuration, touching down within approximately 4 kt above the computed touchdown speed, due to energy management from the"
data/observations2/contact/contact-24.json,contact-24-em08,1,9,10,knots,replaced,"chdown speed in the FLAPS T/O configuration, holding the deviation to approximately 9 kt above the computed value, at the outer edge of the standard, due to p"
data/observations2/contact/contact-24.json,contact-24-em09,3,4,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"osswind controls in the FLAPS T/O configuration, touching down within approximately 4 ft of the centerline, due to the crosswind inputs being increased throug"
data/observations2/contact/contact-24.json,contact-24-em09,1,14,,feet,skip-ambiguous:  number must BE C1 (spec 5.9) target=ambiguous(15/1500/2000),"ls in the FLAPS T/O configuration, holding the touchdown deviation to approximately 14 ft from the centerline, at the outer edge of the standard, due to the up"
data/observations2/contact/contact-24.json,contact-24-em10,3,4,5,knots,replaced,"e AOA indication against the outside references, touching down within approximately 4 kt above the computed value, due to the pitch correction for a small AOA"
data/observations2/contact/contact-24.json,contact-24-em11,3,900,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"proach with pitch on AOA and power on aim point, touching down within approximately 900 ft from the beginning of the RWY, due to the aim point being confirmed f"
data/observations2/contact/contact-24.json,contact-24-tm02,3,950,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"ate correctly and executed the round out timely, touching down within approximately 950 ft from the beginning of the RWY and approximately 4 kt above the touchd"
data/observations2/contact/contact-24.json,contact-24-tm02,3,4,5,knots,replaced,"ng down within approximately 950 ft from the beginning of the RWY and approximately 4 kt above the touchdown speed, due to the rate of backpressure trailing t"
data/observations2/contact/contact-24.json,contact-24-tm02,1,9,10,knots,replaced,"n to approximately 1450 ft from the beginning of the RWY and speed to approximately 9 kt above the touchdown speed, at the outer edge of the standard, due to "
data/observations2/contact/contact-24.json,contact-24-tm03,3,4,5,knots,replaced,"ng attitude with the main gear contacting first, touching down within approximately 4 kt above the touchdown speed, due to the backstick pressure being relaxe"
data/observations2/contact/contact-24.json,contact-24-tm03,1,9,10,knots,replaced,"anding attitude with the main gear contacting first, holding speed to approximately 9 kt above the touchdown speed, at the outer edge of the standard, due to "
data/observations2/contact/contact-24.json,contact-24-tm04,3,950,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500)," the correct airspeed with no significant float, touching down within approximately 950 ft from the beginning of the RWY and approximately 4 kt above the touchd"
data/observations2/contact/contact-24.json,contact-24-tm04,3,4,5,knots,replaced,"ng down within approximately 950 ft from the beginning of the RWY and approximately 4 kt above the touchdown speed, due to the go-around option being assessed"
data/observations2/contact/contact-24.json,contact-24-tm04,1,9,10,knots,replaced,"n to approximately 1450 ft from the beginning of the RWY and speed to approximately 9 kt above the touchdown speed, at the outer edge of the standard, due to "
data/observations2/contact/contact-24.json,contact-24-tm05,3,950,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"ecreased so no significant ballooning developed, touching down within approximately 950 ft from the beginning of the RWY, due to the severity of the balloon bei"
data/observations2/contact/contact-24.json,contact-24-tm06,3,4,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"he upwind wing tended to rise after touchdown, keeping the A/C within approximately 4 ft of the centerline, due to the aileron being increased into the wind a"
data/observations2/contact/contact-24.json,contact-24-tm06,1,14,,feet,skip-ambiguous:  number must BE C1 (spec 5.9) target=ambiguous(15/1500/2000),"he upwind wing tended to rise after touchdown, holding the A/C within approximately 14 ft of the centerline, at the outer edge of the standard, due to the aile"
data/observations2/contact/contact-24.json,contact-24-tm07,3,950,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"and shifted the aim point about 2 seconds later, touching down within approximately 950 ft from the beginning of the RWY and approximately 4 kt above the touchd"
data/observations2/contact/contact-24.json,contact-24-tm07,3,4,5,knots,replaced,"ng down within approximately 950 ft from the beginning of the RWY and approximately 4 kt above the touchdown speed, due to the rate of the reduction being bas"
data/observations2/contact/contact-24.json,contact-24-tm07,1,1450,,feet,skip-ambiguous:  number must BE C1 (spec 5.9) target=ambiguous(15/1500/2000),"ue approximately 1000 ft short of the aim point, holding touchdown to approximately 1450 ft from the beginning of the RWY and speed to approximately 9 kt above t"
data/observations2/contact/contact-24.json,contact-24-tm07,1,9,10,knots,replaced,"n to approximately 1450 ft from the beginning of the RWY and speed to approximately 9 kt above the touchdown speed, at the outer edge of the standard, due to "
data/observations2/contact/contact-24.json,contact-24-tm08,3,4,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"d stick pressure required by the landing trim, keeping the A/C within approximately 4 ft of the centerline, due to re-trimming during the takeoff portion bein"
data/observations2/contact/contact-24.json,contact-24-tm08,1,14,,feet,skip-ambiguous:  number must BE C1 (spec 5.9) target=ambiguous(15/1500/2000),"d stick pressure required by the landing trim, holding the A/C within approximately 14 ft of the centerline, at the outer edge of the standard, due to right ru"
data/observations2/contact/contact-24.json,contact-24-em16,3,4,,knots,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(0/5),"SP touched down within about 4 kt of the target speed inside 1000 ft from the beginning of the RWY, due"
data/observations2/contact/contact-24.json,contact-24-em17,3,4,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"SP touched down within about 4 ft of the centerline with the fuselage aligned, due to the rudder being "
data/observations2/contact/contact-24.json,contact-24-em18,3,4,,knots,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(0/5),"SP touched down within about 4 kt of the target speed inside 1500 ft from the beginning of the RWY, due"
data/observations2/contact/contact-24.json,contact-24-em19,3,4,,knots,skip-ambiguous: at-3 number must BE C3 (spec 5.9) target=ambiguous(0/5),"SP touched down within about 4 kt of the target speed on the main gear, due to the landing attitude bei"
data/observations2/contact/contact-24.json,contact-24-tm10,3,4,,feet,skip-ambiguous: 3 number must BE C3 (spec 5.9) target=ambiguous(5/1000/1500),"SP touched down within about 4 ft of the centerline with the fuselage aligned, due to the transition to"
data/observations2/contact/contact-29.json,contact-29-em01,3,8,10,knots,replaced,"SP flew the final approach speed within about 8 knots of the computed value, correcting a brief high power setting carried "
data/observations2/contact/contact-29.json,contact-29-em01,1,14,15,knots,replaced,"SP held the final approach airspeed inside the code 1 band, reaching about 14 knots above the computed value after a momentarily high power setting carri"
data/observations2/contact/contact-29.json,contact-29-em02,3,130,150,feet,replaced,"SP tracked the desired glide path within about 130 feet for the final segment, correcting a brief high excursion that followe"
data/observations2/contact/contact-29.json,contact-29-em02,1,280,300,feet,replaced," the desired glide path inside the code 1 band, the aircraft settling about 280 feet above it after a slightly late power reduction at the start of the de"
data/observations2/contact/contact-29.json,contact-29-em03,3,8,10,knots,replaced, 1 1/2 NM from the threshold and held the final approach speed within about 8 knots of the computed value while the correction was made. The maneuver was
